post_id,text,platform,timestamp,engagement,label,user_verified,follower_count,account_age_days
post_0207,Celebrity XYZ recommends this stock in viral video! Don't miss out!,instagram,2025-08-08 22:18:50.009316,4676,fraudulent,False,46828,977
post_0208,Always read the offer document before investing in any mutual fund scheme,instagram,2025-08-26 22:18:50.009319,262,legitimate,True,17340,470
post_0209,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,telegram,2025-08-27 22:18:50.009324,1404,fraudulent,False,38750,237
post_0210,Research shows that systematic investment plans help build wealth over time,facebook,2025-09-04 22:18:50.009330,148,legitimate,False,16171,337
post_0211,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-09-03 22:18:50.009333,302,legitimate,False,19058,920
post_0212,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-21 22:18:50.009336,260,legitimate,False,43492,653
post_0213,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-19 22:18:50.009344,49,legitimate,False,8032,261
post_0214,Consider diversifying your portfolio with index funds for long-term growth,twitter,2025-09-02 22:18:50.009349,194,legitimate,True,7535,509
post_0215,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,twitter,2025-08-23 22:18:50.009355,1423,fraudulent,False,1428,100
post_0216,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-27 22:18:50.009359,496,legitimate,True,25960,166
post_0217,Dollar-cost averaging can help reduce the impact of market volatility,instagram,2025-08-06 22:18:50.009364,146,legitimate,True,33515,687
post_0218,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,twitter,2025-08-28 22:18:50.009369,2253,fraudulent,False,44112,36
post_0219,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,facebook,2025-08-29 22:18:50.009374,2836,fraudulent,False,46001,499
post_0220,Dollar-cost averaging can help reduce the impact of market volatility,telegram,2025-08-19 22:18:50.009379,93,legitimate,True,5609,423
post_0221,Asset allocation is key to managing investment risk effectively,telegram,2025-08-15 22:18:50.009385,265,legitimate,False,943,40
post_0222,Celebrity XYZ recommends this stock in viral video! Don't miss out!,whatsapp,2025-08-18 22:18:50.009388,3052,fraudulent,False,10972,784
post_0223,Research shows that systematic investment plans help build wealth over time,twitter,2025-08-13 22:18:50.009392,395,legitimate,True,456,427
post_0224,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-08-09 22:18:50.009397,295,legitimate,False,48339,623
post_0225,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-09-03 22:18:50.009402,347,legitimate,False,14288,69
post_0226,Emergency fund should be your first priority before investing,facebook,2025-08-26 22:18:50.009409,477,legitimate,True,47714,674
post_0227,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-08 22:18:50.009417,3475,fraudulent,False,33313,988
post_0228,Emergency fund should be your first priority before investing,whatsapp,2025-08-15 22:18:50.009423,364,legitimate,True,30028,690
post_0229,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-06 22:18:50.009427,146,legitimate,True,22595,19
post_0230,Consider diversifying your portfolio with index funds for long-term growth,instagram,2025-09-02 22:18:50.009431,271,legitimate,False,10870,641
post_0231,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-30 22:18:50.009436,471,legitimate,False,17247,878
post_0232,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,twitter,2025-08-05 22:18:50.009442,1518,fraudulent,False,10862,780
post_0233,Dollar-cost averaging can help reduce the impact of market volatility,facebook,2025-08-08 22:18:50.009447,46,legitimate,True,36536,363
post_0234,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-08 22:18:50.009450,453,legitimate,False,4401,378
post_0235,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-10 22:18:50.009453,394,legitimate,True,41787,22
post_0236,Asset allocation is key to managing investment risk effectively,twitter,2025-08-30 22:18:50.009471,17,legitimate,False,33088,245
post_0237,Dollar-cost averaging can help reduce the impact of market volatility,twitter,2025-08-13 22:18:50.009475,422,legitimate,True,19570,703
post_0238,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,telegram,2025-08-16 22:18:50.009478,1476,fraudulent,False,11188,609
post_0239,Dollar-cost averaging can help reduce the impact of market volatility,facebook,2025-08-20 22:18:50.009481,125,legitimate,True,20332,927
post_0240,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,whatsapp,2025-08-18 22:18:50.009484,2854,fraudulent,False,48567,315
post_0241,Research shows that systematic investment plans help build wealth over time,instagram,2025-09-02 22:18:50.009487,74,legitimate,True,1214,635
post_0242,Government approved scheme! Tax-free returns of 40% annually guaranteed!,whatsapp,2025-09-01 22:18:50.009490,1488,fraudulent,False,28599,485
post_0243,Emergency fund should be your first priority before investing,telegram,2025-08-11 22:18:50.009493,438,legitimate,True,34690,373
post_0244,Celebrity XYZ recommends this stock in viral video! Don't miss out!,whatsapp,2025-08-23 22:18:50.009496,3796,fraudulent,False,14017,479
post_0245,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,telegram,2025-08-27 22:18:50.009499,2337,fraudulent,False,12604,235
post_0246,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-25 22:18:50.009502,213,legitimate,True,35792,422
post_0247,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,whatsapp,2025-08-18 22:18:50.009505,1185,fraudulent,False,28439,5
post_0248,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,twitter,2025-08-11 22:18:50.009508,4180,fraudulent,False,14711,543
post_0249,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-16 22:18:50.009512,2951,fraudulent,False,36501,563
post_0250,Research shows that systematic investment plans help build wealth over time,facebook,2025-08-22 22:18:50.009516,198,legitimate,True,4112,743
post_0251,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-30 22:18:50.009519,68,legitimate,True,13252,503
post_0252,Emergency fund should be your first priority before investing,instagram,2025-08-25 22:18:50.009522,124,legitimate,False,39134,86
post_0253,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,twitter,2025-08-31 22:18:50.009525,1342,fraudulent,False,45941,172
post_0254,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-27 22:18:50.009528,3902,fraudulent,False,7171,783
post_0255,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-08-20 22:18:50.009531,119,legitimate,False,45898,250
post_0256,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,telegram,2025-08-15 22:18:50.009534,3377,fraudulent,False,24260,236
post_0257,Consult a SEBI registered advisor before making major investment decisions,whatsapp,2025-08-15 22:18:50.009538,311,legitimate,True,29089,969
post_0258,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-23 22:18:50.009541,400,legitimate,True,2962,704
post_0259,Tax-saving investments under 80C can provide good returns with tax benefits,instagram,2025-08-14 22:18:50.009546,187,legitimate,False,15695,147
post_0260,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,twitter,2025-08-13 22:18:50.009549,2091,fraudulent,False,17511,705
post_0261,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,whatsapp,2025-08-18 22:18:50.009552,867,fraudulent,False,40398,707
post_0262,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,telegram,2025-08-26 22:18:50.009554,3373,fraudulent,False,1240,662
post_0263,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,whatsapp,2025-08-18 22:18:50.009558,1197,fraudulent,False,13770,394
post_0264,Dollar-cost averaging can help reduce the impact of market volatility,telegram,2025-08-26 22:18:50.009561,191,legitimate,False,29955,328
post_0265,Consult a SEBI registered advisor before making major investment decisions,twitter,2025-08-12 22:18:50.009565,290,legitimate,False,1779,844
post_0266,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-30 22:18:50.009568,173,legitimate,False,41835,186
post_0267,Dollar-cost averaging can help reduce the impact of market volatility,telegram,2025-09-04 22:18:50.009573,402,legitimate,True,12327,413
post_0268,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-12 22:18:50.009579,314,legitimate,True,48925,49
post_0269,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,facebook,2025-08-12 22:18:50.009585,1405,fraudulent,False,24693,317
post_0270,Dollar-cost averaging can help reduce the impact of market volatility,whatsapp,2025-09-04 22:18:50.009588,73,legitimate,True,41245,708
post_0271,Asset allocation is key to managing investment risk effectively,whatsapp,2025-08-31 22:18:50.009591,210,legitimate,False,10625,101
post_0272,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,facebook,2025-09-03 22:18:50.009594,4230,fraudulent,False,39450,680
post_0273,Consult a SEBI registered advisor before making major investment decisions,whatsapp,2025-08-18 22:18:50.009598,265,legitimate,True,34020,803
post_0274,Asset allocation is key to managing investment risk effectively,telegram,2025-08-09 22:18:50.009604,69,legitimate,True,5191,335
post_0275,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-21 22:18:50.009610,309,legitimate,True,47416,738
post_0276,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-09-01 22:18:50.009616,314,legitimate,False,45074,489
post_0277,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,telegram,2025-08-18 22:18:50.009621,2471,fraudulent,False,11113,474
post_0278,Always read the offer document before investing in any mutual fund scheme,instagram,2025-08-12 22:18:50.009627,203,legitimate,False,1325,660
post_0279,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-09-03 22:18:50.009630,250,legitimate,True,17232,332
post_0280,Regular portfolio review with rebalancing is essential for long-term success,twitter,2025-08-24 22:18:50.009633,66,legitimate,False,11233,630
post_0281,Government approved scheme! Tax-free returns of 40% annually guaranteed!,whatsapp,2025-08-18 22:18:50.009636,2220,fraudulent,False,3160,46
post_0282,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-07 22:18:50.009639,491,legitimate,True,19867,784
post_0283,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-11 22:18:50.009642,453,legitimate,False,43577,222
post_0284,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-25 22:18:50.009646,53,legitimate,False,45434,126
post_0285,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,instagram,2025-08-11 22:18:50.009654,3417,fraudulent,False,8766,400
post_0286,Celebrity XYZ recommends this stock in viral video! Don't miss out!,telegram,2025-09-02 22:18:50.009659,4094,fraudulent,False,22635,645
post_0287,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,instagram,2025-08-20 22:18:50.009664,1604,fraudulent,False,38002,605
post_0288,Asset allocation is key to managing investment risk effectively,facebook,2025-08-12 22:18:50.009670,472,legitimate,True,17239,506
post_0289,Always read the offer document before investing in any mutual fund scheme,instagram,2025-08-26 22:18:50.009675,77,legitimate,True,2064,47
post_0290,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-09-03 22:18:50.009680,71,legitimate,False,15569,343
post_0291,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-30 22:18:50.009687,1129,fraudulent,False,1676,788
post_0292,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,whatsapp,2025-08-24 22:18:50.009693,809,fraudulent,False,18130,400
post_0293,Regular portfolio review with rebalancing is essential for long-term success,twitter,2025-09-01 22:18:50.009698,440,legitimate,False,36038,297
post_0294,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,twitter,2025-08-23 22:18:50.009703,4457,fraudulent,False,33696,75
post_0295,Always read the offer document before investing in any mutual fund scheme,whatsapp,2025-08-17 22:18:50.009708,350,legitimate,True,16649,294
post_0296,Always read the offer document before investing in any mutual fund scheme,twitter,2025-09-04 22:18:50.009711,486,legitimate,True,22204,848
post_0297,Dollar-cost averaging can help reduce the impact of market volatility,facebook,2025-08-19 22:18:50.009714,437,legitimate,False,24926,436
post_0298,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-14 22:18:50.009717,421,legitimate,False,23248,704
